Date,Temperatur,Hujan,Arah Angin,Kelembaban,UV,Kecepatan Angin,Tekanan Udara,hari_ke,month,hour
12/24/2022 14:00,30.4,0,5.026548246,77.44,2.43,8.07,1005.66,353.0958904,12,14
12/24/2022 15:00,30.7,0,4.834562028,74.5,2.57,7.76,1005.14,353.0958904,12,15
12/24/2022 16:00,30.24,0,4.904375198,76.5,1.22,6.58,1004.96,353.0958904,12,16
12/24/2022 17:00,29.76,0,4.590215933,81.38,0.61,5.57,1005.24,353.0958904,12,17
12/24/2022 18:00,28.5,0,4.450589593,86.78,0.06,4.59,1006.04,353.0958904,12,18
12/24/2022 19:00,27.7,0,4.468042885,93.34,0,4.4,1006.8,353.0958904,12,19
12/24/2022 20:00,27.1,0,4.468042885,94.92,0,6.13,1007.84,353.0958904,12,20
12/24/2022 21:00,25.8,0.6,4.468042885,94.92,0,5.71,1007.9,353.0958904,12,21
12/24/2022 22:00,24.6,15.6,4.799655443,94.92,0,5.59,1008.02,353.0958904,12,22
12/24/2022 23:00,23.9,0,4.974188368,94.92,0,3.86,1008.58,353.0958904,12,23
12/25/2022 0:00,23.7,0,4.64257581,94.92,0,5.32,1008.18,354.0821918,12,0
12/25/2022 1:00,23.3,0,4.450589593,94.92,0,4.16,1007.34,354.0821918,12,1
12/25/2022 2:00,23.5,0,4.537856055,94.92,0,4.33,1007.2,354.0821918,12,2
12/25/2022 3:00,23.6,0,4.537856055,94.92,0,3.96,1007,354.0821918,12,3
12/25/2022 4:00,23.8,0,4.607669225,94.92,0,4.345,1007.31,354.0821918,12,4
12/25/2022 5:00,24,0,4.677482395,94.92,0,4.73,1007.62,354.0821918,12,5
12/25/2022 6:00,23.98,0,4.694935688,94.92,0.07,3.31,1008.08,354.0821918,12,6
12/25/2022 7:00,24.3,0,4.71238898,94.92,0.49,4.06,1009.02,354.0821918,12,7
12/25/2022 8:00,24.7,0,4.817108736,94.92,0.65,5.81,1009.5,354.0821918,12,8
12/25/2022 9:00,25.3,0,4.869468613,94.92,2.06,6.02,1009.8,354.0821918,12,9
12/25/2022 10:00,26.07,0,4.965461722,94.01,2.235,5.605,1009.1,354.0821918,12,10
12/25/2022 11:00,26.84,0.2,5.061454831,93.1,2.41,5.19,1008.4,354.0821918,12,11
12/25/2022 12:00,27.5,0,4.904375198,91.02,2.5,6.83,1008.46,354.0821918,12,12
12/25/2022 13:00,28.3,0,4.852015321,88.74,4.11,5.84,1008.1,354.0821918,12,13
12/25/2022 14:00,28.5,0,5.235987756,86.52,3.27,6.26,1007.18,354.0821918,12,14
12/25/2022 15:00,28.4,0,4.904375198,85.6,1.8,6.8,1007.02,354.0821918,12,15
12/25/2022 16:00,28.5,0,5.061454831,87.2,0.72,4.93,1006.92,354.0821918,12,16
12/25/2022 17:00,27.9,0,4.660029103,87.38,0.49,4.08,1007.1,354.0821918,12,17
12/25/2022 18:00,26.86,0,5.672320069,93.54,0,3.41,1008.06,354.0821918,12,18
12/25/2022 19:00,25.7,0,4.520402763,94.92,0,3.47,1009.38,354.0821918,12,19
12/25/2022 20:00,25.2,0,4.555309348,94.92,0,3.35,1009.88,354.0821918,12,20
12/25/2022 21:00,25.14,0,4.520402763,94.92,0,2.53,1009.56,354.0821918,12,21
12/25/2022 22:00,25,0,4.590215933,94.92,0,3.55,1010.08,354.0821918,12,22
12/25/2022 23:00,24.9,0,4.450589593,94.92,0,3.72,1010.1,354.0821918,12,23
12/26/2022 0:00,24.9,0,4.450589593,94.92,0,4.17,1009.4,355.0684932,12,0
12/26/2022 1:00,24.8,0,4.555309348,94.92,0,3.82,1009.1,355.0684932,12,1
12/26/2022 2:00,24.8,0,4.660029103,94.92,0,4.29,1009.2,355.0684932,12,2
12/26/2022 3:00,24.2,0,4.607669225,94.92,0,3.49,1008.28,355.0684932,12,3
12/26/2022 4:00,24.2,0,4.607669225,94.92,0,4.06,1008.52,355.0684932,12,4
12/26/2022 5:00,24,0,4.520402763,94.92,0,3.55,1008.86,355.0684932,12,5
12/26/2022 6:00,23.8,0,4.520402763,94.92,0.09,3.65,1009.14,355.0684932,12,6
12/26/2022 7:00,24.6,0,4.520402763,94.92,0.79,3.23,1009.24,355.0684932,12,7
12/26/2022 8:00,26.3,0,4.886921906,94.92,1.68,5.9,1009.96,355.0684932,12,8
12/26/2022 9:00,27.8,0,5.096361416,92.62,2.9,7.95,1010.02,355.0684932,12,9
12/26/2022 10:00,29.26,0,5.707226654,86.9,2.8,8.43,1009.9,355.0684932,12,10
12/26/2022 11:00,29.4,0,5.218534463,82.7,2.27,9.65,1009.3,355.0684932,12,11
12/26/2022 12:00,29.1,0,5.201081171,83.44,2.52,7.87,1008.8,355.0684932,12,12
12/26/2022 13:00,30,0,5.340707511,79.94,6.24,7.23,1007.74,355.0684932,12,13
12/26/2022 14:00,30.9,0,5.026548246,74.32,2.9,9.25,1007.02,355.0684932,12,14
12/26/2022 15:00,30.8,0,4.939281783,73.6,1.67,8.18,1006.68,355.0684932,12,15
12/26/2022 16:00,30.7,0,4.869468613,72.08,1.61,7.69,1006.6,355.0684932,12,16
12/26/2022 17:00,30,0,5.078908123,72.04,0.63,7.54,1007.02,355.0684932,12,17
12/26/2022 18:00,28.1,0,4.520402763,84.2,0.07,4.69,1008,355.0684932,12,18
12/26/2022 19:00,26.48,0,4.64257581,91.9,0,3.6,1009.1,355.0684932,12,19
12/26/2022 20:00,26.4,0,4.974188368,92,0,4.31,1010.1,355.0684932,12,20
12/26/2022 21:00,25.5,0,4.64257581,94.92,0,3.74,1010.76,355.0684932,12,21
12/26/2022 22:00,25.7,0,4.625122518,94,0,4.42,1010.7,355.0684932,12,22
12/26/2022 23:00,25.58,0,4.71238898,94.3,0,4.74,1010.94,355.0684932,12,23
12/27/2022 0:00,25.3,0,4.764748858,94.92,0,4.49,1010.86,356.0547945,12,0
12/27/2022 1:00,25,0,5.026548246,94.92,0,4.39,1010.48,356.0547945,12,1
12/27/2022 2:00,24.58,0,4.520402763,94.92,0,3.57,1010.32,356.0547945,12,2
12/27/2022 3:00,24.4,0,4.520402763,94.92,0,3.64,1009.96,356.0547945,12,3
12/27/2022 4:00,24.4,0.2,4.555309348,94.92,0,5,1009.62,356.0547945,12,4
12/27/2022 5:00,24.2,0,4.799655443,94.92,0,4.31,1010.1,356.0547945,12,5
12/27/2022 6:00,24.1,0.2,4.834562028,94.92,0,3.62,1010.4,356.0547945,12,6
12/27/2022 7:00,24.34,0,4.590215933,94.92,0.27,3.43,1011.64,356.0547945,12,7
12/27/2022 8:00,25,0,4.64257581,94.92,0.78,3.89,1012.26,356.0547945,12,8
12/27/2022 9:00,26.3,0,4.852015321,94.92,2.12,5.54,1011.96,356.0547945,12,9
12/27/2022 10:00,27.34,0,5.113814708,94.52,2.12,7.64,1011.28,356.0547945,12,10
12/27/2022 11:00,27.96,0,5.026548246,91.52,3.68,7.28,1011.18,356.0547945,12,11
12/27/2022 12:00,29.2,0,5.305800926,86.9,3.44,8.16,1010.56,356.0547945,12,12
12/27/2022 13:00,29.06,0,4.991641661,85.2,2.66,7.27,1010,356.0547945,12,13
12/27/2022 14:00,29.8,0,4.869468613,85.22,4.19,7.2,1009.1,356.0547945,12,14
12/27/2022 15:00,29.9,0,5.078908123,80.46,2.41,6.75,1008.18,356.0547945,12,15
12/27/2022 16:00,29.4,0,5.009094953,83.68,1.39,6.19,1007.5,356.0547945,12,16
12/27/2022 17:00,29.3,0,5.009094953,83.42,0.72,4.24,1007.98,356.0547945,12,17
12/27/2022 18:00,28,0,4.660029103,89.5,0.06,3.4,1008.16,356.0547945,12,18
12/27/2022 19:00,26.5,0,4.520402763,94.92,0,3.98,1008.98,356.0547945,12,19
12/27/2022 20:00,26.36,0,4.36332313,94.92,0,2.87,1009.68,356.0547945,12,20
12/27/2022 21:00,26.2,0,4.450589593,94.92,0,4.36,1010.26,356.0547945,12,21
12/27/2022 22:00,25.4,0,4.345869837,94.92,0,5.3,1010.64,356.0547945,12,22
12/27/2022 23:00,25,0,4.380776423,94.92,0,4.65,1010.38,356.0547945,12,23
12/28/2022 0:00,24.94,0,4.64257581,94.92,0,3.15,1010.26,357.0410959,12,0
12/28/2022 1:00,25.28,0,4.607669225,94.92,0,3.2,1009.56,357.0410959,12,1
12/28/2022 2:00,24.6,0,4.590215933,94.92,0,3.32,1009.18,357.0410959,12,2
12/28/2022 3:00,24.4,0,4.485496178,94.92,0,3.75,1008.48,357.0410959,12,3
12/28/2022 4:00,24.1,0,4.852015321,94.92,0,3.49,1008.64,357.0410959,12,4
12/28/2022 5:00,23.8,0,4.852015321,94.92,0,3.66,1008.94,357.0410959,12,5
12/28/2022 6:00,23.9,0,4.834562028,94.92,0.06,4.22,1010.38,357.0410959,12,6
12/28/2022 7:00,24.1,0,4.799655443,94.92,0.4,3.97,1010.84,357.0410959,12,7
12/28/2022 8:00,24.6,0,4.57276264,94.92,0.7,3.42,1011.22,357.0410959,12,8
12/28/2022 9:00,25.5,0,4.78220215,94.92,1.68,4.67,1011.22,357.0410959,12,9
12/28/2022 10:00,27.3,0,5.009094953,93.04,3.48,5.63,1010.8,357.0410959,12,10
12/28/2022 11:00,28.7,0,5.078908123,86.14,6.46,8.35,1010.6,357.0410959,12,11
12/28/2022 12:00,29.28,0,4.956735076,84.2,4.46,8.45,1009.44,357.0410959,12,12
12/28/2022 13:00,30.66,0,4.78220215,77.44,7.84,7.2,1008.88,357.0410959,12,13
12/28/2022 14:00,32.5,0,5.270894341,67.36,3.53,7.86,1007.7,357.0410959,12,14
12/28/2022 15:00,30.2,0,4.852015321,75.52,0.39,8.23,1007.3,357.0410959,12,15
12/28/2022 16:00,30.1,0,5.375614096,77.06,1.65,6.71,1007.02,357.0410959,12,16
12/28/2022 17:00,27.4,0,5.113814708,84.44,0.63,6.24,1007.4,357.0410959,12,17
12/28/2022 18:00,26.1,0,4.50294947,93.64,0.05,5.48,1008.32,357.0410959,12,18
12/28/2022 19:00,25.38,0,4.485496178,90.3,0,6.68,1009.98,357.0410959,12,19
12/28/2022 20:00,24.4,0,4.555309348,94.92,0,5.73,1010.1,357.0410959,12,20
12/28/2022 21:00,23.92,0,4.590215933,94.92,0,2.68,1010.88,357.0410959,12,21
12/28/2022 22:00,24,0,4.258603375,94.92,0,3.44,1011.16,357.0410959,12,22
12/28/2022 23:00,23.6,0,4.328416545,94.92,0,2.58,1010.9,357.0410959,12,23
12/29/2022 0:00,23.4,0,4.974188368,94.92,0,1.78,1010.72,358.0273973,12,0
12/29/2022 1:00,23.4,0.2,4.4331363,94.92,0,1.95,1010.56,358.0273973,12,1
12/29/2022 2:00,23.34,0,4.345869837,94.92,0,2.45,1010.06,358.0273973,12,2
12/29/2022 3:00,23.1,0,4.36332313,94.92,0,1.89,1009.3,358.0273973,12,3
12/29/2022 4:00,23.1,0,4.50294947,94.92,0,2.36,1009.04,358.0273973,12,4
12/29/2022 5:00,23,0,4.537856055,94.92,0,2.87,1009.14,358.0273973,12,5
12/29/2022 6:00,22.5,0,4.590215933,94.92,0.08,2.53,1009.92,358.0273973,12,6
12/29/2022 7:00,24.15,0,4.817108736,94.92,0.865,3.515,1010.62,358.0273973,12,7
12/29/2022 8:00,25.8,0,5.044001538,94.92,1.65,4.5,1011.32,358.0273973,12,8
12/29/2022 9:00,27.1,0,4.71238898,92.32,1.83,6.85,1011.5,358.0273973,12,9
12/29/2022 10:00,26.1,0.2,5.009094953,94.92,3.29,8.07,1011.74,358.0273973,12,10
12/29/2022 11:00,29.2,0,5.044001538,80.82,10.73,9.38,1010.5,358.0273973,12,11
12/29/2022 12:00,29.5,0,5.026548246,79.4,3.35,8.79,1009.52,358.0273973,12,12
12/29/2022 13:00,29.1,0,5.096361416,80.16,3.28,9.41,1008.54,358.0273973,12,13
12/29/2022 14:00,29.26,0,4.974188368,82.22,2.69,8.5,1007.78,358.0273973,12,14
12/29/2022 15:00,29,0,5.253441049,86.84,2.78,7.11,1007.62,358.0273973,12,15
12/29/2022 16:00,28.48,0,4.921828491,82.7,1.52,6.67,1007.24,358.0273973,12,16
12/29/2022 17:00,27.9,0,5.166174586,83.9,0.65,7.05,1007.62,358.0273973,12,17
12/29/2022 18:00,27.1,0,5.497787144,88.5,0.09,5.64,1007.68,358.0273973,12,18
12/29/2022 19:00,26.2,0,5.131268001,93.04,0,4.92,1008.84,358.0273973,12,19
12/29/2022 20:00,25.5,0,4.590215933,94.92,0,3.77,1009.56,358.0273973,12,20
12/29/2022 21:00,25.2,0,4.852015321,94.92,0,3.78,1010.52,358.0273973,12,21
12/29/2022 22:00,24.58,0,4.485496178,94.92,0,3.67,1010.86,358.0273973,12,22
12/29/2022 23:00,24,0,4.537856055,94.92,0,2.91,1010.82,358.0273973,12,23
12/30/2022 0:00,24.5,0,4.834562028,94.92,0,3.44,1010.1,359.0136986,12,0
12/30/2022 1:00,24.6,0,4.921828491,94.92,0,4.17,1010.02,359.0136986,12,1
12/30/2022 2:00,24.3,0,4.625122518,94.92,0,3.65,1009.5,359.0136986,12,2
12/30/2022 3:00,24.05,0,4.738568919,94.92,0,4.045,1009.45,359.0136986,12,3
12/30/2022 4:00,23.8,0,4.852015321,94.92,0,4.44,1009.4,359.0136986,12,4
12/30/2022 5:00,23.3,0,4.625122518,94.92,0,3.04,1009.9,359.0136986,12,5
12/30/2022 6:00,23.4,0,4.71238898,94.92,0.05,2.59,1010.4,359.0136986,12,6
12/30/2022 7:00,24.5,0,5.009094953,94.92,0.69,3.93,1010.92,359.0136986,12,7
12/30/2022 8:00,26.1,0,5.602506899,94.32,1.64,5.52,1011.2,359.0136986,12,8
12/30/2022 9:00,27.5,0,5.340707511,87.96,2.61,7.47,1011.2,359.0136986,12,9
12/30/2022 10:00,28,0,5.270894341,85.78,3.73,9.48,1010.66,359.0136986,12,10
12/30/2022 11:00,29.7,0,5.235987756,80.7,4.3,9.65,1009.7,359.0136986,12,11
12/30/2022 12:00,29.4,0,5.358160804,79.28,5.91,9.58,1009.1,359.0136986,12,12
12/30/2022 13:00,30,0,5.602506899,78.68,2.98,8.52,1008.4,359.0136986,12,13
12/30/2022 14:00,29.7,0,5.427973974,78.98,2.39,7.73,1007.72,359.0136986,12,14
12/30/2022 15:00,30,0,5.550147021,74.7,3.56,9.04,1007.2,359.0136986,12,15
12/30/2022 16:00,29.6,0,5.183627878,77.68,1.45,8.9,1006.98,359.0136986,12,16
12/30/2022 17:00,29.8,0,5.148721293,73.44,0.6,7.94,1007.32,359.0136986,12,17
12/30/2022 18:00,28.5,0,5.288347634,81.08,0.09,5.89,1007.64,359.0136986,12,18
12/30/2022 19:00,26.6,0,4.520402763,93.9,0,3.64,1008.88,359.0136986,12,19
12/30/2022 20:00,26.8,0,4.660029103,92.8,0,3.21,1009.34,359.0136986,12,20
12/30/2022 21:00,26.9,0,4.590215933,93.5,0,2.9,1009.9,359.0136986,12,21
12/30/2022 22:00,25.7,0,0.663225116,94.92,0,3.85,1010.12,359.0136986,12,22
12/30/2022 23:00,25.5,0,4.677482395,94.92,0,4.27,1010.4,359.0136986,12,23
12/31/2022 0:00,25.1,0,4.747295565,94.92,0,3.97,1010.04,360,12,0
12/31/2022 1:00,24.8,0,5.427973974,90.56,0,7.56,1009.34,360,12,1
12/31/2022 2:00,24.14666667,0,5.363978567,92.01333333,0,6.53,1009.1,360,12,2
12/31/2022 3:00,23.49333333,0,5.299983162,93.46666667,0,5.5,1008.86,360,12,3
12/31/2022 4:00,22.84,0,5.235987756,94.92,0,4.47,1008.62,360,12,4
12/31/2022 5:00,22.8,0,5.009094953,94.92,0,3.75,1009,360,12,5
12/31/2022 6:00,22.34,0,5.078908123,94.92,0.08,3.56,1009.6,360,12,6
12/31/2022 7:00,24.1,0,5.026548246,94.92,0.77,3.18,1010.5,360,12,7
12/31/2022 8:00,25.9,0,5.131268001,89.74,1.47,5.73,1010.74,360,12,8
12/31/2022 9:00,27.3,0,5.689773362,84.86,2.68,7.93,1010.92,360,12,9
12/31/2022 10:00,28.9,0,5.323254219,79.28,6.92,8.98,1010.42,360,12,10
12/31/2022 11:00,30.1,0,5.759586532,75.3,9.89,9.36,1010.14,360,12,11
12/31/2022 12:00,31,0,5.044001538,72.04,3.19,9.57,1009.66,360,12,12
12/31/2022 13:00,30.66,0,5.358160804,70.88,7.43,8.88,1008.94,360,12,13
12/31/2022 14:00,31.6,0,4.869468613,66.5,3.92,8.48,1007.5,360,12,14
12/31/2022 15:00,31.12,0,5.148721293,67.28,2.88,7.88,1007.1,360,12,15
12/31/2022 16:00,30.8,0,5.445427266,70.2,1.16,7.1,1006.94,360,12,16
12/31/2022 17:00,30.4,0,5.270894341,72.06,0.8,5.68,1007.3,360,12,17
12/31/2022 18:00,29.3,0,4.939281783,77.98,0,4.94,1008.12,360,12,18
12/31/2022 19:00,27.55,0,4.686209042,86.45,0,5.775,1009.11,360,12,19
12/31/2022 20:00,25.8,0,4.4331363,94.92,0,6.61,1010.1,360,12,20
12/31/2022 21:00,25,0,4.29350996,94.92,0,5.24,1010.36,360,12,21
12/31/2022 22:00,24.5,0,4.468042885,94.92,0,3.02,1010.8,360,12,22
12/31/2022 23:00,24.8,0,4.450589593,94.92,0,3.34,1011,360,12,23
1/1/2023 0:00,24.9,0,4.57276264,94.92,0,3.64,1010.4,0.98630137,1,0
1/1/2023 1:00,24.7,0,4.50294947,94.92,0,3.9,1009.56,0.98630137,1,1
1/1/2023 2:00,24.34,0,4.57276264,94.92,0,3.21,1008.78,0.98630137,1,2
1/1/2023 3:00,23.5,0,4.956735076,94.92,0,4.68,1008.68,0.98630137,1,3
1/1/2023 4:00,23.34,0,5.113814708,94.92,0,4.21,1008.54,0.98630137,1,4
1/1/2023 5:00,23.3,0,4.625122518,94.92,0,4.14,1009.22,0.98630137,1,5
1/1/2023 6:00,23.4,0.2,4.537856055,94.92,0.06,2.66,1009.92,0.98630137,1,6
1/1/2023 7:00,24.1,0,4.520402763,94.92,0.72,3.07,1010.6,0.98630137,1,7
1/1/2023 8:00,25.66,0,4.555309348,94.92,1.13,5.13,1011.3,0.98630137,1,8
1/1/2023 9:00,27.5,0,4.71238898,92.4,2.43,6.67,1011.44,0.98630137,1,9
1/1/2023 10:00,28.8,0,4.834562028,86.74,3.58,7.96,1011.26,0.98630137,1,10
1/1/2023 11:00,28.3,0,4.974188368,92.5,6.93,6.64,1010.9,0.98630137,1,11
1/1/2023 12:00,30.8,0,4.817108736,79.04,7.96,7.89,1009.6,0.98630137,1,12
1/1/2023 13:00,28.06,0.4,4.921828491,91.72,1.67,7.03,1008.64,0.98630137,1,13
1/1/2023 14:00,23.2,7.6,4.747295565,94.92,0.33,6.55,1008.58,0.98630137,1,14
1/1/2023 15:00,24,0,4.590215933,94.92,0.93,4.22,1007.3,0.98630137,1,15
1/1/2023 16:00,24.86,0,4.64257581,94.92,0.73,3.97,1006.48,0.98630137,1,16
1/1/2023 17:00,25.4,0,4.694935688,94.92,0.6,3.92,1007.14,0.98630137,1,17
1/1/2023 18:00,25.3,0,4.677482395,94.92,0.07,4.38,1008.04,0.98630137,1,18
1/1/2023 19:00,24.73,0,4.694935688,94.92,0.035,3.64,1008.95,0.98630137,1,19
1/1/2023 20:00,24.16,0,4.71238898,94.92,0,2.9,1009.86,0.98630137,1,20
1/1/2023 21:00,24.5,0,4.677482395,94.92,0,3.2,1010.36,0.98630137,1,21
1/1/2023 22:00,24.8,0,4.607669225,94.92,0,3.51,1010.38,0.98630137,1,22
1/1/2023 23:00,24.5,0,4.694935688,94.92,0,3.62,1010.4,0.98630137,1,23
1/2/2023 0:00,24.4,1.4,4.694935688,94.92,0,3.67,1010.32,1.97260274,1,0
1/2/2023 1:00,23.02,3.4,4.852015321,94.92,0,3.73,1009.66,1.97260274,1,1
1/2/2023 2:00,23.44,1.8,4.904375198,94.92,0,2.13,1009.28,1.97260274,1,2
1/2/2023 3:00,23,1.2,4.590215933,94.92,0,2.49,1009.12,1.97260274,1,3
1/2/2023 4:00,23.1,1,4.328416545,94.92,0,2.79,1009.14,1.97260274,1,4
1/2/2023 5:00,23,0,4.450589593,94.92,0,3.14,1009.2,1.97260274,1,5
1/2/2023 6:00,22.96,0,4.36332313,94.92,0,3.64,1009.88,1.97260274,1,6
1/2/2023 7:00,23.4,0,4.398229715,94.92,0.55,3.71,1010.86,1.97260274,1,7
1/2/2023 8:00,24.46,0,4.607669225,94.92,1.55,4.44,1011.54,1.97260274,1,8
1/2/2023 9:00,26.44,0,4.834562028,94.92,2.76,5.32,1011.3,1.97260274,1,9
1/2/2023 10:00,27.4,0,4.921828491,91.12,5.09,8.63,1011.2,1.97260274,1,10
1/2/2023 11:00,29.1,0.2,5.288347634,84.76,3.62,9.09,1010.98,1.97260274,1,11
1/2/2023 12:00,29.4,0,5.026548246,84.38,3.43,9.26,1009.78,1.97260274,1,12
1/2/2023 13:00,30.6,0,5.462880559,77.32,8.78,9.54,1008.54,1.97260274,1,13
1/2/2023 14:00,30.3,0,5.078908123,77.1,3.95,10.32,1007.62,1.97260274,1,14
1/2/2023 15:00,30,0,5.131268001,77.98,2.47,8.69,1007.08,1.97260274,1,15
1/2/2023 16:00,30.1,0,4.956735076,77.06,1.66,8.54,1007.04,1.97260274,1,16
1/2/2023 17:00,29.5,0,4.738568919,83.44,0.62,6.85,1007.59,1.97260274,1,17
1/2/2023 18:00,28,0,4.520402763,89.82,0.07,5.16,1008.14,1.97260274,1,18
1/2/2023 19:00,27.1,0,4.485496178,93.4,0,5.67,1009.02,1.97260274,1,19
1/2/2023 20:00,26.3,0,4.485496178,94.16,0,5.49,1009.91,1.97260274,1,20
1/2/2023 21:00,25.5,0,4.485496178,94.92,0,5.31,1010.8,1.97260274,1,21
1/2/2023 22:00,25.1,0,4.328416545,94.92,0,4.48,1011.38,1.97260274,1,22
1/2/2023 23:00,24.5,0,4.468042885,94.92,0,3.3,1011.18,1.97260274,1,23
1/3/2023 0:00,24.4,0,4.71238898,94.92,0,3.43,1010.92,2.95890411,1,0
1/3/2023 1:00,23.8,0,4.555309348,94.92,0,3.21,1010.08,2.95890411,1,1
1/3/2023 2:00,23.7,0,4.974188368,94.92,0,2.8,1009.3,2.95890411,1,2
1/3/2023 3:00,23.58,0,4.78220215,94.92,0,3.42,1008.56,2.95890411,1,3
1/3/2023 4:00,23.4,0,4.78220215,94.92,0,3.4,1008.78,2.95890411,1,4
1/3/2023 5:00,23.3,0,5.078908123,94.92,0,3.89,1009.38,2.95890411,1,5
1/3/2023 6:00,23.06,0.2,4.904375198,94.92,0.05,3.08,1009.84,2.95890411,1,6
1/3/2023 7:00,23.52,0,4.852015321,94.92,0.51,5.03,1010.84,2.95890411,1,7
1/3/2023 8:00,24.5,0,5.131268001,94.92,1.54,6.37,1011.6,2.95890411,1,8
1/3/2023 9:00,26,0,5.218534463,94.48,2.47,7.17,1011.62,2.95890411,1,9
1/3/2023 10:00,27.9,0,5.113814708,86.7,4.48,8.28,1011.58,2.95890411,1,10
1/3/2023 11:00,28.2,0,4.991641661,85.28,5.72,10.62,1010.72,2.95890411,1,11
1/3/2023 12:00,28.2,0,5.183627878,87.5,5.68,9.2,1009.9,2.95890411,1,12
1/3/2023 13:00,29.8,0,5.201081171,77.88,6.35,8.95,1008.72,2.95890411,1,13
1/3/2023 14:00,29.5,0,4.921828491,77.4,2.76,9.68,1007.52,2.95890411,1,14
1/3/2023 15:00,29.1,0,5.497787144,78.9,2.69,8.52,1006.72,2.95890411,1,15
1/3/2023 16:00,28.74,0,5.061454831,80.96,1.29,7.81,1006.44,2.95890411,1,16
1/3/2023 17:00,27.97,0,4.904375198,82.88,0.69,6.39,1006.91,2.95890411,1,17
1/3/2023 18:00,27.2,0,4.747295565,84.8,0.09,4.97,1007.38,2.95890411,1,18
1/3/2023 19:00,25.9,0,5.061454831,92.24,0,3.83,1008.38,2.95890411,1,19
1/3/2023 20:00,25.1,0,4.537856055,94.92,0,3.54,1009.66,2.95890411,1,20
1/3/2023 21:00,24.9,0,4.555309348,94.92,0,3.38,1010.18,2.95890411,1,21
1/3/2023 22:00,24.12,0,4.537856055,94.92,0,3.185,1010.34,2.95890411,1,22
1/3/2023 23:00,24.1,0,4.520402763,94.92,0,2.99,1010.5,2.95890411,1,23
1/4/2023 0:00,24,0,4.468042885,94.92,0,3.39,1010.22,3.945205479,1,0
1/4/2023 1:00,24.1,0,4.485496178,94.92,0,3.39,1009.5,3.945205479,1,1
1/4/2023 2:00,23.9,0,4.590215933,94.92,0,3.27,1008.58,3.945205479,1,2
1/4/2023 3:00,23.8,0,4.660029103,94.92,0,3.97,1008.38,3.945205479,1,3
1/4/2023 4:00,23.4,0,4.555309348,94.92,0,3,1008.18,3.945205479,1,4
1/4/2023 5:00,23.7,0,4.485496178,94.92,0,3.32,1008.34,3.945205479,1,5
1/4/2023 6:00,23.5,0,4.64257581,94.92,0.05,3,1009.14,3.945205479,1,6
1/4/2023 7:00,24.42,0,4.852015321,94.92,0.905,4.07,1009.53,3.945205479,1,7
1/4/2023 8:00,25.34,0,5.061454831,94.92,1.76,5.14,1009.92,3.945205479,1,8
1/4/2023 9:00,27.4,0,4.991641661,87.12,3.18,6.23,1010.16,3.945205479,1,9
1/4/2023 10:00,28.8,0,5.462880559,85.9,4.28,7.2,1010.02,3.945205479,1,10
1/4/2023 11:00,29,0,4.886921906,80.56,4.87,8.33,1009.64,3.945205479,1,11
1/4/2023 12:00,29.5,0,5.131268001,79.3,8.22,8.93,1009.02,3.945205479,1,12
1/4/2023 13:00,29.9,0,5.009094953,76.84,6.075,9.18,1007.85,3.945205479,1,13
1/4/2023 14:00,30.3,0,4.886921906,74.38,3.93,9.43,1006.68,3.945205479,1,14
1/4/2023 15:00,30.5,0,5.567600314,71.22,2.35,10.17,1005.92,3.945205479,1,15
1/4/2023 16:00,30,0,5.201081171,73.86,1.7,9.58,1006.06,3.945205479,1,16
1/4/2023 17:00,29.16,0,5.480333851,79.32,0.72,7.84,1006.18,3.945205479,1,17
1/4/2023 18:00,27.66,0,5.480333851,83.2,0.09,6.41,1006.96,3.945205479,1,18
1/4/2023 19:00,25.9,0,4.450589593,92.4,0,4.68,1007.96,3.945205479,1,19
1/4/2023 20:00,25,0,4.57276264,94.92,0,3.58,1008.74,3.945205479,1,20
1/4/2023 21:00,24.5,0,4.50294947,94.92,0,3.46,1009.6,3.945205479,1,21
1/4/2023 22:00,24.2,0,4.537856055,94.92,0,2.98,1009.8,3.945205479,1,22
1/4/2023 23:00,23.9,0,4.64257581,94.92,0,2.86,1009.46,3.945205479,1,23
1/5/2023 0:00,24.3,0,4.660029103,94.92,0,3.43,1009.12,4.931506849,1,0
1/5/2023 1:00,24.2,0,4.747295565,94.92,0,4.93,1008.68,4.931506849,1,1
1/5/2023 2:00,24.02,0,4.625122518,94.92,0,4.15,1008.4,4.931506849,1,2
1/5/2023 3:00,23.8,0,4.590215933,94.92,0,3.46,1008.3,4.931506849,1,3
1/5/2023 4:00,23.46,0,4.555309348,94.92,0,2.83,1008.52,4.931506849,1,4
1/5/2023 5:00,23.5,0,4.537856055,94.92,0,2.77,1008.48,4.931506849,1,5
1/5/2023 6:00,23.16,0,4.4331363,94.92,0,2.78,1008.9,4.931506849,1,6
1/5/2023 7:00,24.12,0,4.50294947,94.92,0.55,2.78,1009.64,4.931506849,1,7
1/5/2023 8:00,25.8,0,4.520402763,94.92,1.32,4.04,1010.2,4.931506849,1,8
1/5/2023 9:00,27.44,0,4.886921906,88.9,2.4,6.4,1010.4,4.931506849,1,9
1/5/2023 10:00,29.1,0,4.921828491,81.14,3.24,8.51,1010,4.931506849,1,10
1/5/2023 11:00,30.1,0,4.921828491,78.02,5.72,8.99,1009.48,4.931506849,1,11
